Date,GSCI Energy,GSCI Ind Metals,GSCI Precious Metals,GSCI Agriculture,GSCI Livestock
20080118,1833.817,1921.557,1197.773,897.1924,3125.541
20080121,1833.817,1921.557,1197.773,897.1924,3125.541
20080122,1812.995,1890.347,1206.839,877.4904,3125.665
20080123,1775.276,1854.918,1196.575,848.2891,3107.321
20080124,1819.508,1894.339,1227.315,865.0445,3122.673
20080125,1852.015,1905.812,1234.726,880.8707,3121.974
20080128,1859.451,1911.147,1257.002,898.0125,3136.7
20080129,1869.902,1988.824,1255.148,892.3035,3191.97
20080130,1882.71,1963.845,1249.526,886.7662,3197.664
20080131,1872.521,2019.297,1253.705,889.7699,3198.648
20080201,1818.086,1994.338,1235.439,897.1985,3198.438
20080204,1839.668,1989.84,1230.008,918.1253,3202.03
20080205,1811.217,1954.813,1203.521,926.1188,3202.966
20080206,1792.013,1986.742,1222.894,935.6037,3187.875
20080207,1811.227,2022.382,1230.907,946.5289,3211.099
20080208,1881.354,2067.276,1248.579,968.2278,3192.439
20080211,1920.715,2074.091,1257.238,946.0253,3199.185
20080212,1905.226,2082.288,1236.811,922.3824,3203.127
20080213,1914.226,2072.198,1236.735,919.358,3159.77
20080214,1961.154,2083.888,1236.66,946.6091,3161.318
20080215,1956.552,2085.794,1229.946,948.6541,3157.654
20080218,1956.552,2085.794,1229.946,948.6541,3157.654
20080219,2038.344,2173.68,1261.924,960.3305,3161.683
20080220,2038.29,2174.479,1273.765,956.8459,3193.083
20080221,2010.102,2241.813,1289.113,967.1496,3166.352
20080222,2026.574,2211.225,1288.304,976.3206,3146.147
20080225,2037.315,2188.74,1280.33,1009.859,3119.532
20080226,2065.457,2214.788,1296.055,1044.599,3137.519
20080227,2038.013,2290.755,1314.886,1055.548,3124.059
20080228,2094.555,2338.181,1326.036,1039.015,3131.236
20080229,2082.067,2316.405,1336.857,1015.565,3100.635
20080303,2094.727,2365.723,1350.396,1032.87,3044.524
20080304,2039.481,2333.659,1326.142,1015.736,2987.313
20080305,2135.754,2391.674,1361.003,1028.203,2972.372
20080306,2152.776,2361.146,1342.541,1018.265,2964.875
20080307,2149.774,2359.117,1339.376,992.0077,2986.018
20080310,2193.748,2292.554,1332.585,1013.975,2967.365
20080311,2208.25,2262.422,1337.485,1045.013,2978.479
20080312,2227.224,2305.805,1344.861,1063.176,2980.502
20080313,2247.355,2303.128,1364.546,1054.445,2942.496
20080314,2237.559,2295.03,1373.313,1023.613,2903.328
20080317,2138.809,2181.522,1373.669,971.2125,2896.036
20080318,2221.255,2222.648,1372.731,986.1728,2935.113
20080319,2116.31,2158.055,1289.306,932.3025,2898.886
20080320,2102.566,2102.049,1245.152,884.4141,2937.598
20080321,2102.566,2102.049,1245.152,884.4141,2937.598
20080324,2096.481,2102.306,1246.291,910.5632,2924.939
20080325,2102.375,2157.84,1271.994,946.197,2939.144
20080326,2183.915,2182.571,1294.382,941.1762,2897.722
20080327,2212.25,2264.141,1295.66,932.013,2858.091
20080328,2185.998,2234.81,1269.558,913.5661,2844.094
20080331,2128.235,2215.081,1246.328,883.7219,2806.102
20080401,2106.079,2198.359,1202.677,881.4346,2792.703
20080402,2173.729,2213.405,1220,905.6066,2779.32
20080403,2150.719,2214.889,1233.852,911.1134,2851.245
20080404,2190.148,2242.397,1240.6,925.1688,2890.04
20080407,2251.5,2264.011,1260.114,905.4904,2895.946
20080408,2239.267,2230.713,1246.084,907.6598,2889.484
20080409,2292.382,2289.568,1273.628,926.0294,2840.712
20080410,2287.399,2266.336,1265.53,922.7932,2876.145
20080411,2284.667,2266.922,1256.787,906.4582,2892.676
20080414,2309.848,2245.298,1259.829,913.6738,2909.074
20080415,2353.676,2215.302,1264.32,923.8334,2966.405
20080416,2380.721,2277.281,1287.924,928.2925,2965.459
20080417,2377.977,2253.041,1281.412,925.5049,2974.527
20080418,2412.2,2247.746,1244.326,907.805,2987.29
20080421,2424.574,2222.913,1243.202,879.9163,2964.067
20080422,2448.453,2265.326,1255.354,898.7754,2976.222
20080423,2458.725,2247.502,1231.339,881.5654,3016.405
20080424,2421.674,2220.392,1203.639,866.3706,3009.122
20080425,2465.06,2235.409,1205.715,859.7216,3040.272
20080428,2472.048,2245.03,1214.189,873.7095,3030.658
20080429,2408.317,2209.886,1187.776,856.8033,2971.299
20080430,2369.197,2194.141,1173.517,859.9018,2997.344
20080501,2342.681,2129.438,1153.281,847.3439,2925.342
20080502,2419.174,2173.766,1164.05,857.5992,2951.691
20080505,2493.771,2174.024,1186.527,846.8469,2952.648
20080506,2530.22,2205.923,1191.12,858.5826,2984.728
20080507,2566.729,2171.139,1181.998,860.0988,2992.175
20080508,2579.105,2128.714,1196.505,872.3538,3045.573
20080509,2637.151,2091.859,1201.346,872.7687,3065.093
20080512,2600.267,2123.3,1203.214,866.2708,3061.463
20080513,2637.498,2141.921,1181.762,859.5832,3071.563
20080514,2613.296,2119.178,1176.264,843.1631,3085.497
20080515,2604.994,2156.695,1192.691,843.1466,3069.41
20080516,2639.286,2187.412,1218.831,847.2772,3051.577
20080519,2644.546,2149.225,1226.83,843.3048,3025.319
20080520,2703.301,2146.072,1250.062,840.3559,3046.615
20080521,2789.071,2129.662,1263.162,848.7217,3062.388
20080522,2756.713,2083.278,1250.936,826.2165,3070.827
20080523,2778.67,2098.89,1262.326,831.9162,3108.996
20080526,2778.67,2098.89,1262.326,831.9162,3108.996
20080527,2719.018,2094.989,1234.259,829.1253,3097.82
20080528,2755.741,2065.064,1224.649,831.1376,3102.767
20080529,2668.594,2006.586,1189.211,814.8225,3092.353
20080530,2677.76,2025.918,1203.955,832.7055,3134.473
20080602,2696.402,2025.111,1211.052,849.9901,3085.401
20080603,2643.605,2022.893,1196.835,829.2219,3076.779
20080604,2597.002,2012.831,1195.806,835.2011,3068.373
20080605,2696.089,2006.677,1188.06,866.6572,3077.149
20080606,2897.078,2036.322,1218.242,882.9189,3042.08
20080609,2824.785,2033.963,1215.424,875.5863,3000.26
20080610,2772.285,2031.673,1178.569,890.5194,3013.135
20080611,2865.372,2032.766,1194.42,937.0596,3030.824
20080612,2875.757,2026.888,1178.32,934.4789,3037.96
20080613,2836.212,2036.833,1180.343,961.1551,3063.702
20080616,2842.576,2057.845,1202.094,963.7044,3083.651
20080617,2824.764,2075.641,1201.492,979.086,3103.685
20080618,2869.82,2104.532,1211.708,984.6647,3108.581
20080619,2784.826,2096.736,1225.611,964.6986,3094.642
20080620,2836.87,2131.571,1224.446,959.6838,3164.325
20080623,2865.288,2120.879,1199.75,957.9453,3147.397
20080624,2866.133,2097.994,1203.643,954.4158,3129.529
20080625,2814.414,2081.68,1191.525,976.9384,3097.499
20080626,2918.766,2117.292,1235.844,1001.409,3067.679
20080627,2929.487,2128.91,1259.416,988.8607,3090.555
20080630,2927.195,2124.172,1254.295,960.0481,3039.143
20080701,2949.309,2141.357,1280.427,966.045,3030.659
20080702,2998.411,2154.426,1284.054,985.6813,3055.411
20080703,3034.863,2129.479,1268.348,985.0453,3045.864
20080704,3034.863,2129.479,1268.348,985.0453,3045.864
20080707,2946.871,2139.977,1258.963,939.6103,3010.839
20080708,2834.217,2068.336,1252.816,927.4467,3013.901
20080709,2831.44,2103.163,1261.159,924.2902,3056.265
20080710,2940.783,2153.314,1278.421,920.6838,3069.521
20080711,2992.768,2163.781,1305.012,930.4368,3048.335
20080714,2991.592,2153.928,1324.396,907.947,3005.686
20080715,2865.896,2107.092,1328.144,897.1686,3033.851
20080716,2793.286,2069.681,1307.469,912.2105,3043.84
20080717,2691.913,2086.573,1316.435,879.7485,3010.117
20080718,2672.46,2049.899,1296.898,862.1181,3012.028
20080721,2711.653,2064.966,1305.854,844.0371,3033.011
20080722,2643.423,2066.672,1284.14,836.4885,3016.827
20080723,2563.309,2058.638,1249.091,829.1803,3016.236
20080724,2569.929,2008.321,1247.041,831.4158,3038.291
20080725,2527.434,2013.294,1253.174,844.7999,3020.397
20080728,2554.571,2043.077,1255.177,841.8408,3007.361
20080729,2502.731,2014.897,1241.046,848.1941,3011.48
20080730,2579.363,2026.829,1225.312,854.2886,3027.531
20080731,2527.633,2034.651,1240.438,850.7468,3057.787
20080801,2545.287,1996.583,1232.023,840.928,3093.436
20080804,2466.315,1935.207,1217.587,801.7743,3093.308
20080805,2419.209,1938.391,1187.042,804.6893,3075.596
20080806,2404.747,1945.124,1182.867,789.1437,3134.121
20080807,2422.444,1964.529,1174.757,816.4257,3108.727
20080808,2331.793,1899.287,1151.298,776.758,3109.566
20080811,2322.648,1882.341,1102.315,786.2751,3108.27
20080812,2294.47,1831.916,1085.079,794.3955,3101.437
20080813,2345.423,1884.574,1108.176,836.5337,3103.425
20080814,2321.16,1867.063,1082.855,844.0977,3110.91
20080815,2299.443,1864.517,1044.092,809.2688,3067.354
20080818,2280.129,1852.135,1062.751,841.4936,3069.729
20080819,2310.377,1905.654,1075.883,840.727,3041.906
20080820,2331.458,1898.915,1074.765,858.2147,3044.258
20080821,2442.624,1988.326,1107.54,885.4907,3060.29
20080822,2316.054,1941.435,1098.919,868.0611,3038.553
20080825,2322.485,1941.735,1088.945,857.9944,3042.756
20080826,2354.617,1915.396,1093.558,853.7475,3032.982
20080827,2392.006,1944.208,1099.589,844.1212,2958.474
20080828,2336.313,1912.799,1104.603,829.7435,2934.417
20080829,2331.128,1901.958,1102.32,822.9468,2938.589
20080901,2331.128,1901.958,1102.32,822.9468,2938.589
20080902,2213.202,1856.662,1068.556,801.0761,2950.601
20080903,2208.776,1865.816,1064.169,794.4578,2925.044
20080904,2183.267,1848.07,1058.274,794.8191,2932.75
20080905,2152.166,1790.106,1052.477,769.9792,2932.934
20080908,2158.244,1802.014,1049.999,767.7914,2929.54
20080909,2100.393,1765.812,1034.63,759.4255,2896.134
20080910,2080.722,1776.638,992.743,752.4651,2879.474
20080911,2057.185,1791.317,969.8501,748.7875,2895.793
20080912,2066.975,1841.334,994.3599,764.2177,2880.626
20080915,1965.169,1772.9,1023.963,761.4169,2923.15
20080916,1879.244,1748.465,1010.935,728.112,2902.124
20080917,1988.538,1720.768,1103.51,751.4146,2892.02
20080918,1993.723,1716.257,1167.258,724.6761,2829.464
20080919,2077.827,1771.398,1127.292,744.9786,2872.044
20080922,2198.218,1808.46,1188.086,770.132,2903.036
20080923,2153.705,1761.176,1164.722,769.2873,2880.8
20080924,2139.923,1752.749,1171.605,763.9885,2896.875
20080925,2176.15,1758.029,1154.898,766.6937,2866.182
20080926,2150.271,1730.188,1164.594,749.6927,2865.983
20080929,1962.233,1662.744,1167.499,707.4686,2795.908
20080930,2038.234,1644.577,1144.952,694.8087,2796.945
20081001,2003.465,1614.168,1156.975,692.4723,2782.848
20081002,1914.254,1537.773,1091.918,658.3393,2714.053
20081003,1904.217,1567.715,1080.669,654.4829,2703.028
20081006,1776.763,1480.643,1119.296,611.4834,2630.953
20081007,1802.742,1498.176,1138.757,612.3941,2659.145
20081008,1784.905,1423.95,1171.068,621.1075,2662.096
20081009,1752.793,1454.672,1148.421,625.3638,2641.063
20081010,1592.206,1350.308,1104.875,586.8147,2566.214
20081013,1661.54,1405.178,1087.139,602.0715,2614.757
20081014,1615.401,1432.218,1085.982,593.8921,2614.587
20081015,1538.32,1341.924,1077.705,567.8192,2536.535
20081016,1454.525,1289.185,1032.298,567.8363,2512.865
20081017,1488.247,1318.902,1009.891,586.4957,2550.101
20081020,1527.504,1284.32,1015.751,591.977,2541.305
20081021,1492.173,1242.53,993.2323,580.907,2579.206
20081022,1395.231,1174.726,949.2305,552.4386,2557.573
20081023,1405.888,1163.236,925.4551,556.4784,2520.408
20081024,1334.195,1126.462,942.0772,542.2179,2480.137
20081027,1317.176,1182.157,956.1506,556.48,2506.225
20081028,1307.355,1225.774,949.7994,553.2961,2499.909
20081029,1399.846,1321.261,974.6236,594.3461,2534.857
20081030,1360.714,1223.192,956.2025,578.4342,2526.427
20081031,1402.334,1206.096,931.816,574.3674,2534.609
20081103,1333.766,1207.773,942.1992,584.6361,2543.48
20081104,1458.287,1260.78,981.4969,599.6125,2555.9
20081105,1370.174,1219.595,966.7922,571.0352,2565.084
20081106,1284.121,1160.664,951.2783,554.909,2547.979
20081107,1285.781,1125.926,952.8444,555.8981,2547.614
20081110,1320.05,1147.428,969.6135,560.8341,2543.334
20081111,1252.845,1103.809,949.7019,552.4156,2518.109
20081112,1190.367,1098.028,929.6635,549.8508,2501.439
20081113,1219.541,1120.331,907.726,553.2678,2508.442
20081114,1191.872,1130.491,958.4139,561.7427,2480.955
20081117,1160.154,1093.79,956.1953,557.6247,2444.313
20081118,1143.01,1116.346,946.3099,553.0143,2415.898
20081119,1137.06,1078.102,947.6186,551.3471,2381.102
20081120,1053.152,1038.863,960.2669,533.4044,2424.492
20081121,1067.14,1037.527,1014.818,517.7612,2400.066
20081124,1152.804,1083.057,1055.383,546.5724,2447.296
20081125,1081.987,1078.307,1054.867,544.0743,2441.061
20081126,1152.993,1083.938,1043.738,548.4763,2470.806
20081127,1152.993,1083.938,1043.738,548.4763,2470.806
20081128,1139.613,1051.567,1052.461,550.1648,2476.558
20081201,1053.261,1032.015,995.4236,526.0648,2419.568
20081202,1009.612,1016.444,1005.122,523.1063,2406.889
20081203,1004.696,973.005,989.8528,518.3404,2377.675
20081204,946.3959,947.172,983.3629,495.0602,2352.1
20081205,887.3656,891.7427,966.9378,475.3717,2328.617
20081208,936.6877,933.6098,991.812,499.7663,2351.111
20081209,909.019,918.5145,996.4823,496.5722,2341.523
20081210,926.8545,941.0965,1040.228,513.5128,2356.118
20081211,1005.071,959.95,1063.126,521.8221,2348.55
20081212,979.3228,921.7221,1054.249,529.4423,2328.408
20081215,959.0851,916.2337,1076.472,531.9706,2352.232
20081216,948.6403,894.272,1084.507,549.2347,2407.329
20081217,919.1509,900.3407,1121.095,554.6683,2416.324
20081218,873.8214,878.154,1109.186,560.1218,2392.265
20081219,877.886,893.853,1079.546,548.7475,2404.183
20081222,836.8053,910.8966,1091.162,552.0408,2385.197
20081223,826.8955,893.5334,1075.22,560.8044,2401.36
20081224,768.9446,883.5104,1087.65,566.8195,2422.51
20081225,768.9446,883.5104,1087.65,566.8195,2422.51
20081226,801.1995,883.5124,1116.508,581.4539,2355.879
20081229,841.9986,884.9711,1123.779,570.7842,2362.962
20081230,828.3837,893.2898,1119.033,578.816,2367.803
20081231,913.7226,935.7064,1138.603,592.9422,2383.767
20090101,913.7226,935.7064,1138.603,592.9422,2383.767
20090102,947.0475,982.1774,1134.665,594.0925,2441.906
20090105,998.2737,971.5601,1107.229,595.5377,2438.217
20090106,1004.993,1014.518,1118.406,619.3681,2467.743
20090107,915.3239,994.2424,1086.863,600.1253,2410.738
20090108,892.5135,958.9316,1101.851,596.6346,2351.973
20090109,878.6606,996.7768,1104.427,608.6557,2351.286
20090112,841.224,948.5001,1059.442,564.8172,2336.948
20090113,856.1444,970.5674,1058.541,558.7006,2357.161
20090114,843.6145,947.595,1042.673,560.2245,2336.07
20090115,836.4205,943.0492,1040.956,564.3583,2333.049
20090116,822.5453,948.6978,1086.102,583.11,2341.013
20090119,822.5453,948.6978,1086.102,583.11,2341.013
20090120,785.0648,936.2523,1103.545,567.9212,2294.635
20090121,815.6788,891.1467,1098.934,582.2503,2287.362
20090122,810.9336,873.5516,1109.598,579.2577,2293.489
20090123,850.3575,908.1536,1158.326,588.3286,2289.638
20090126,843.3153,955.0101,1175.088,595.5491,2265.691
20090127,786.4516,907.5649,1164.795,583.1183,2220.113
20090128,801.2872,918.9552,1149.545,589.9613,2228.576
20090129,800.403,903.0388,1170.503,579.7399,2226.047
20090130,803.6906,886.4694,1199.928,575.734,2258.358
20090202,772.2186,899.7532,1173.778,569.2358,2278.269
20090203,777.7608,934.0183,1155.545,560.0882,2271.295
20090204,778.647,948.9837,1168.44,554.6889,2254.308
20090205,797.7742,930.9949,1185.02,572.2225,2257.638
20090206,788.2443,967.128,1188.844,576.4911,2263.014
20090209,785.1614,966.577,1160.729,580.6538,2279.093
20090210,752.9932,934.3154,1188.499,572.8334,2308.661
20090211,737.8577,930.022,1227.505,562.6074,2300.05
20090212,732.7397,915.3052,1232.927,557.6727,2314.961
20090213,723.086,918.5999,1225.793,554.0753,2304.952
20090216,723.086,918.5999,1225.793,554.0753,2304.952
20090217,666.0695,870.6477,1258.956,534.0942,2224.169
20090218,646.3415,874.4327,1274.015,528.5849,2196.258
20090219,680.43,886.3799,1268.817,533.6835,2225.443
20090220,675.9567,853.2481,1303.938,527.7565,2170.288
20090223,660.2301,856.8543,1295.168,526.621,2180.761
20090224,681.4679,874.2012,1261.213,530.4125,2202.999
20090225,710.1158,897.4703,1256.27,538.2785,2209.808
20090226,750.9617,912.2671,1220.226,535.5563,2229.381
20090227,744.2716,900.4312,1221.337,528.8072,2252.569
20090302,681.5549,880.2386,1218.081,509.4039,2211.166
20090303,702.5623,901.618,1183.989,509.6889,2223.037
20090304,749.3133,949.0119,1177.726,526.6679,2248.861
20090305,716.6977,932.4951,1204.28,517.7476,2235.757
20090306,737.4698,934.4076,1223.65,523.8541,2208.515
20090309,747.2909,918.8817,1191.237,522.4227,2218.291
20090310,734.1121,942.8068,1161.748,531.1662,2194.11
20090311,692.5924,929.0685,1181.469,519.5108,2191.975
20090312,747.1839,922.773,1198.306,537.5834,2224.37
20090313,739.0459,935.5778,1208.004,535.2554,2235.553
20090316,748.3354,962.7791,1195.642,549.4058,2232.823
20090317,776.7158,964.4232,1187.596,552.243,2232.173
20090318,761.9508,952.9623,1148.516,545.0284,2228.046
20090319,813.3869,1006.617,1244.205,562.7764,2262.701
20090320,818.6482,1001.395,1244.174,562.9073,2245.242
20090323,849.8178,1009.818,1240.193,563.0705,2242.774
20090324,853.8503,987.4198,1201.897,556.4331,2250.008
20090325,835.9583,988.0487,1216.642,542.0083,2228.569
20090326,849.6857,1012.761,1223.203,544.6062,2208.168
20090327,819.9017,1001.395,1200.256,536.4311,2198.514
20090330,765.9458,974.4547,1189.33,535.8788,2168.814
20090331,779.4258,991.5435,1197.432,557.3261,2210.973
20090401,761.2664,991.0462,1200.502,551.5386,2195.3
20090402,822.4734,1020.099,1178.998,567.154,2230.413
20090403,823.9404,1055.487,1162.843,573.5367,2266.905
20090406,805.3049,1046.125,1128.615,568.3786,2262.125
20090407,782.1762,1060.847,1141.787,559.8213,2259.603
20090408,786.3495,1068.741,1146.001,560.393,2259.571
20090409,817.3067,1101.079,1142.884,556.4198,2285.041
20090410,817.3067,1101.079,1142.884,556.4198,2285.041
20090413,792.9331,1101.103,1161.459,558.7062,2284.767
20090414,791.2753,1123.481,1156.999,560.5408,2254.229
20090415,782.5804,1150.947,1159.063,555.1484,2277.079
20090416,788.6262,1129.709,1138.144,559.2942,2283.774
20090417,794.5094,1149.476,1120.047,556.0598,2279.804
20090420,740.4891,1098.515,1145.801,542.0531,2234.68
20090421,740.3219,1089.766,1139.794,549.7041,2246.795
20090422,740.6568,1095.241,1153.468,553.1661,2244.143
20090423,745.1176,1063.732,1174.001,561.1954,2242.612
20090424,768.0184,1080.621,1184.269,563.5592,2226.55
20090427,747.9923,1055.491,1177.706,548.171,2181.335
20090428,745.5917,1026.827,1155.625,549.2519,2156.76
20090429,758.9635,1061.546,1166.831,563.8507,2178.927
20090430,760.3065,1080.836,1151.922,570.8131,2147.354
20090501,790.3033,1120.918,1149.998,594.5211,2149.778
20090504,813.8908,1120.931,1171.882,586.8041,2127.851
20090505,804.9599,1115.821,1177.105,589.5474,2142.718
20090506,839.5216,1157.354,1187.548,594.9931,2164.137
20090507,849.8921,1156.155,1195.692,599.8884,2163.074
20090508,875.399,1143.835,1194.3,610.9745,2196.31
20090511,870.1692,1124.862,1192.327,613.8007,2195.89
20090512,875.8961,1133.428,1207.281,616.9445,2202.505
20090513,866.6292,1101.815,1207.867,613.6313,2179.662
